user,tweets,follows
user8,b'Islamisation Of Nigeria In Full Force As All Christian Activities Banned In Kastina State University. https://t.co/n7unK307Bk',following33
user8,b'Islamisation Of Nigeria In Full Force As All Christian Activities Banned In Kastina State University. https://t.co/o4GwVX2oq0',following33
user8,b'Islamisation Of Nigeria In Full Force As All Christian Activities Banned In Kastina State University.\xe2\x80\xa6 https://t.co/IosgWmWQoz',following33
user8,"b'I Shall Never Abandon Biafra Agitators, Their Struggle Is My Struggle.- Ohanaeze President https://t.co/iWMoGKxiVG'",following33
user8,"b'I Shall Never Abandon Biafra Agitators, Their Struggle Is My Struggle.- Ohanaeze President https://t.co/SfjGckkTKa'",following33
user8,"b'I Shall Never Abandon Biafra Agitators, Their Struggle Is My Struggle.- Ohanaeze President\nhttps://t.co/ZRQRrfGQWW https://t.co/lBXR1386Op'",following33
user8,"b'RT @thebiafratimes: NIGERIA GOVERNMENT UNLEASHES TERROR ON BIAFRANS FOR SUPPORTING DONALD TRUMP, 20 KILLED OVER 200 STILL MISSING https://t\xe2\x80\xa6'",following33
user8,"b'RT @cedoziemm: #BIAFRA Police Permit Not  Required For Rallies in Nigeria, By Femi Falana https://t.co/BzN452DooJ via @KingCMedia @UdeObasi\xe2\x80\xa6'",following33
user8,b'RT @EmekaGift: Nigerian military killed over 20 unarmed #Biafrans celebrating President Donald John Trump #Inauguration ceremony.... God Bl\xe2\x80\xa6',following33
user8,"b""RT @EmekaGift: Nigerian military killed over 20 unarmed #Biafrans celebrating #DonaldTrump's Inauguration  https://t.co/ekcKDQWJRc #saturda\xe2\x80\xa6""",following33
user8,"b""RT @EmekaGift: Nigerian military killed over 20 unarmed #Biafrans celebrating #DonaldTrump's Inauguration  https://t.co/ekcKDQWJRc #Nationa\xe2\x80\xa6""",following33
user8,"b""RT @EmekaGift: Nigerian military killed over 20 unarmed #Biafrans celebrating #DonaldTrump's Inauguration  https://t.co/ekcKDQWJRc ... Pier\xe2\x80\xa6""",following33
user8,"b""RT @EmekaGift: Nigerian military killed over 20 unarmed #Biafrans celebrating #DonaldTrump's Inauguration  https://t.co/ekcKDQWJRc National\xe2\x80\xa6""",following33
user8,"b""RT @EmekaGift: Nigerian military killed over 20 unarmed #Biafrans celebrating #DonaldTrump's Inauguration  https://t.co/ekcKDQWJRc #Nationa\xe2\x80\xa6""",following33
user8,b'@gntlman Boko Haram attacked Rann IDP camp a day after Nigerian airforce bombed the same camp to smooth easy access to Boko Haram terrorist.',following33
user8,"b""RT @gntlman: The cold blooded murder of Biafrans happened just after the 'accidental' bombing of the refugee camp in Nigeria.""",following33
user8,"b'RT @biafra_tv: THE DAYS OF SORROW AND TYRANNY IS ALMOST OVER, WE MUST GET READY TO JUBILATE https://t.co/jhSWbszuX4 https://t.co/8V67Ecce6d'",following33
user8,"b'RT @radiobiafralive: BIAFRA: IPOB TRUMP SOLIDARITY RALLY, THE BEGINNING OF GREAT ALLIANCE https://t.co/pErIIrXfbc https://t.co/pHSfjHXfMR'",following33
user8,b'We Will Not Release Sheik El-Zakzaky Even When It\xe2\x80\x99s Against Court Order.- Presidency https://t.co/PLNRaBGCZi',following33
user8,b'We Will Not Release Sheik El-Zakzaky Even When It\xe2\x80\x99s Against Court Order.- Presidency https://t.co/Wlzfn01huP',following33
user8,b'WE WILL NOT RELEASE SHEIK EL-ZAKZAKY EVEN WHEN IT\xe2\x80\x99S AGAINST COURT ORDER.- PRESIDENCY\nhttps://t.co/pWmn6MnOnd https://t.co/75ZPGdOQjc',following33
user8,"b""RT @OrientalTimes: BREAKING: Nigerian Army, Police Rain Bullets On Unarmed IPOB Members Celebrating Trump's Inauguration [VIDEO] https://t.\xe2\x80\xa6""",following33
user8,"b""RT @OrientalTimes: BREAKING: Nigerian Army, Police Rain Bullets On Unarmed IPOB Members Celebrating Trump's Inauguration [VIDEO] https://t.\xe2\x80\xa6""",following33
user8,b'RT @30th_May1967: BIAFRA: UPDATE! MORE THAN TEN BIAFRANS SHOT DEAD AT FIRST ARTILLERY JUNCTION; MANY ARRESTED https://t.co/h2jwBJ3c9B https\xe2\x80\xa6',following33
user8,b'RT @The_Jonathanian: The Trump Inauguration Rally organized by the Indigenous Peoples of Biafra IPOB is on-going in Port Harcourt #Nigeria\xe2\x80\xa6',following33
user8,"b""RT @mogbeat: Breaking: Police, Nigerian army shoot unarmed Biafrans celebrating Trump's inauguration in Rivers - https://t.co/EcQtjVquo7""",following33
user8,"b'RT @EmekaGift: #Biafra / #realDonaldTrump Solidarity Rally in Igweocha Biafra land, captured report reaching Family Writers Watch! #optimis\xe2\x80\xa6'",following33
user8,b'RT @OrientalTimes: IPOB Trump Solidarity Rally Kicks Off Live In Port Harcourt [PHOTOS] https://t.co/izxoEAEqI7 https://t.co/lXglkEOYN1',following33
user8,"b'RT @EmekaGift: #Biafra Trump Rally:  This is Igweocha Biafra land, Family Writers reporting live. More info coming soon. https://t.co/wreuS\xe2\x80\xa6'",following33
user8,"b'RT @MoroccoMaduabu4: @realdonaldtrump @mike_pence @amaka_ekwo Breaking All Hotel Rooms In Portharcourt Occupied By Biafrans, #21millionmarc\xe2\x80\xa6'",following33
user8,"b'RT @EmekaGift: Honestly, #Buhari has no moral right to question Yahya Jammeh of Gambia,Buhari is a violator of court orders,he even violate\xe2\x80\xa6'",following33
user8,"b'RT @EmekaGift: #Buhari has no moral right to question Yahya Jammeh of Gambia, He who goes to equity must go with clean hands. #bfc530 #TheO\xe2\x80\xa6'",following33
user8,"b'RT @EmekaGift: @MailOnline,#Buhari has no moral right to question Yahya Jammeh of Gambia.He who goes to equity must go with clean hands.#Fr\xe2\x80\xa6'",following33
user8,"b'RT @EmekaGift: @CNNBrk,#Buhari has no moral right to question Yahya Jammeh of Gambia.He who goes to equity must go with clean hands.#FreeNn\xe2\x80\xa6'",following33
user8,"b'RT @EmekaGift: @BreakingNewsStorm,#Buhari has no moral right to question Yahya Jammeh of Gambia.He who goes to equity must go with clean ha\xe2\x80\xa6'",following33
user8,"b'RT @EmekaGift: @BBCBreaking,#Buhari has no moral right to question Yahya Jammeh of Gambia.He who goes to equity must go with clean hands.#F\xe2\x80\xa6'",following33
user8,"b'RT @EmekaGift: @abc,#Buhari has no moral right to question Yahya Jammeh of Gambia.He who goes to equity must go with clean hands.#FreeNnamd\xe2\x80\xa6'",following33
user8,"b'RT @EmekaGift: @cnnlive,#Buhari has no moral right to question Yahya Jammeh of Gambia.He who goes to equity must go with clean hands.#FreeN\xe2\x80\xa6'",following33
user8,"b'Buhari Flown To UK For Treatment As His Health Worsen, Yemi Osinbajo To Take Over. https://t.co/3DDrsOXSZC'",following33
user8,"b'Buhari Flown To UK For Treatment As His Health Worsen, Yemi Osinbajo To Take Over. https://t.co/A0sQVxhZlp'",following33
user8,"b'BUHARI FLOWN TO UK FOR TREATMENT AS HIS HEALTH WORSEN, YEMI OSINBAJO TO TAKE OVER.\nhttps://t.co/ZrL7ST5Mu7 https://t.co/9bWRr9CME2'",following33
user8,"b'We Were Bombed Three Times By NAF, It Cannot Be By Mistake.- IDP Survivor Tells Buhari https://t.co/M3TDq0Ak6K'",following33
user8,"b'We Were Bombed Three Times By NAF, It Cannot Be By Mistake.- IDP Survivor Tells Buhari https://t.co/MQQj9pU2w7'",following33
user8,"b'WE WERE BOMBED THREE TIMES BY NAF, IT CANNOT BE BY MISTAKE.- IDP SURVIVOR TELLS BUHARI\nhttps://t.co/5d6wAlApZ3 https://t.co/f1zImlrFO0'",following33
user8,b'IDP Massacre: Buhari\xe2\x80\x99s Taste For Innocent Blood Know No Bounds. (Graphic Pix) \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/gjcnZH8wJo',following33
user8,b'IDP Massacre: Buhari\xe2\x80\x99s Taste For Innocent Blood Know No Bounds. (Graphic Pix) \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/zNMMzR6TY8',following33
user8,b'IDP MASSACRE: BUHARI\xe2\x80\x99S TASTE FOR INNOCENT BLOOD KNOW NO BOUNDS. (GRAPHIC PIX)\nhttps://t.co/VxJAfEQel1 https://t.co/ICQcesA53t',following33
user8,"b'RT @NdubuisiIkeme: @realdonldtrump You are man of the season, make #America great again. We #Biafran are totally in support @Amaka_Ekwo @Em\xe2\x80\xa6'",following33
user8,"b""RT @OrientalTimes: PRIMA FACIE: ALL You MUST Know About Kanu's Court Case Today Jan 12th The Media Won't Tell You https://t.co/W5cssIiUG2 h\xe2\x80\xa6""",following33
user8,"b""RT @Isaiahuba: We're asking #britishgov av #Biafrans not being killed enough for u in ur #evil? #Nigeria Army steepin on display dead bodie\xe2\x80\xa6""",following33
user8,"b""RT @thebiafratimes: WHAT YOU MUST KNOW ABOUT KANU'S COURT CASE TODAY 12 JANUARY 2017 THAT NIGERIA MEDIA WON'T ALLOW YOU KNOW https://t.co/y\xe2\x80\xa6""",following33
user8,b'RT @Isaiahuba: JOIN WITH US EDITION ON #IPOB #RADIOBIAFRA LIVE BROADCAST @MEFONNA #BIAFRA #NNAMDIKANU @NkirukaNistoran @Amaka_Ekwo #GANHA #\xe2\x80\xa6',following33
user8,b'RT @EmekaGift: #Buhari indirectly launched terrorist flag in Nigerian govt house-claimed that Boko haram has been conquered. Q. where are t\xe2\x80\xa6',following33
user8,b'We Will Never Allow Buhari And His Gang To Initiate A Secret Trial On Nnamdi Kanu.- Wife https://t.co/khNklAIXeb',following33
user8,b'We Will Never Allow Buhari And His Gang To Initiate A Secret Trial On Nnamdi Kanu.- Wife https://t.co/rMNfVkoFLM',following33
user8,b'WE WILL NEVER ALLOW BUHARI AND HIS GANG TO INITIATE A SECRET TRIAL ON NNAMDI KANU.- WIFE\nhttps://t.co/EtKuLrcOSB https://t.co/tLF2pgYx2S',following33
user8,"b'Buhari Can Intimidate Judges, But He Cannot Do That To Me. He\xe2\x80\x99s Not Educated Enough.- Nnamdi Kanu https://t.co/0TgZGzBmG3'",following33
user8,"b'Buhari Can Intimidate Judges, But He Cannot Do That To Me. He\xe2\x80\x99s Not Educated Enough.- Nnamdi Kanu https://t.co/eIIYTTwJbi'",following33
user8,"b""Buhari Can Intimidate Judges, But He Cannot Do That To Me. He's Not Educated Enough.- Nnamdi Kanu (Video)\xe2\x80\xa6 https://t.co/LxxzYQgAbV""",following33
user8,"b'They are mad, Buhari Accused Me In Public, I Can Not Be Tried &amp; Jail In Secret.- Kanu (Video) https://t.co/gg4TgGF8rV'",following33
user8,"b'They are mad, Buhari Accused Me In Public, I Can Not Be Tried &amp; Jail In Secret.- Kanu (Video) https://t.co/wJ9M7So44z'",following33
user8,"b'They are mad, Buhari Accused Me In Public, I Can Not Be Tried &amp; Jail In Secret.- Kanu (Video)\xe2\x80\xa6 https://t.co/VBvdsiIhW8'",following33
user8,b'Live pictures of director of Radio Biafra and Biafra television Mazi Nnamdi Kanu alongside other three defendants... https://t.co/iRgRa552ga',following33
user8,"b'We Have No Money To Pay You, We Are Not Expecting You To Win.- Sports Minister Tells Super Falcons https://t.co/O571xhfe8F'",following33
user8,"b'WE HAVE NO MONEY TO PAY YOU, WE ARE NOT EXPECTING YOU TO WIN.- SPORTS MINISTER TELLS SUPER FALCONS\xe2\x80\xa6 https://t.co/e4Isjby8ke'",following33
user8,"b'PLAYING FOR NIGERIA IS MY WORST MISTAKE, I REGRET IT.\xe2\x80\x93 SUPER FALCONS\xe2\x80\x99 FRANCISCA ORDEGA ADMIT\nhttps://t.co/o94fZ73LiZ https://t.co/kIASmUSkAm'",following33
user8,b'God Forbid To Allow My Children Play For Nigeria.- Mercy Akide \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/z5tvYXIxrI',following33
user8,b'God Forbid To Allow My Children Play For Nigeria.- Mercy Akide \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/sOB3liSjpG',following33
user8,b'GOD FORBID TO ALLOW MY CHILDREN PLAY FOR NIGERIA.- MERCY AKIDE\nhttps://t.co/pQA1s7Wzt4 https://t.co/gVP7hPh8pF',following33
user8,b'Biafrans Worldwide Thank Chukwu Abiama (God) For His Protections Over His People. https://t.co/2r8qydjvwX',following33
user8,b'Biafrans Worldwide Thank Chukwu Abiama (God) For His Protections Over His People. https://t.co/R1haLVUgQX',following33
user8,b'BIAFRANS WORLDWIDE THANK CHUKWU ABIAMA (GOD) FOR HIS PROTECTIONS OVER HIS PEOPLE\nhttps://t.co/EtoY836vMW https://t.co/JWM2hYZbXX',following33
user8,b'IPOB Dublin is calling on all Biafrans to come out in great number at the funeral mass of the co-founder of... https://t.co/DzOJQ0rhJQ',following33
user8,b'Biafrans Mourn As The Co-Founder Of Concern Worldwide \xe2\x80\x9cKay O\xe2\x80\x99Loughlin Kennedy\xe2\x80\x9d Dies. https://t.co/nyyG9AUpVW',following33
user8,b'Biafrans Mourn As The Co-Founder Of Concern Worldwide \xe2\x80\x9cKay O\xe2\x80\x99Loughlin Kennedy\xe2\x80\x9d Dies. https://t.co/hgDIeL0Rg2',following33
user8,b'BIAFRANS MOURN AS THE CO-FOUNDER OF CONCERN WORLDWIDE \xe2\x80\x9cKAY O\xe2\x80\x99LOUGHLIN KENNEDY\xe2\x80\x9d DIES.\nhttps://t.co/wT9IX0zlBE https://t.co/oEchgemZjh',following33
user8,b'Unspoken Aspects Of The Fraud Tagged \xe2\x80\x9cNigeria\xe2\x80\x9d Oil &amp; Gas.- LNC \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/lvm5P5caHe',following33
user8,b'Unspoken Aspects Of The Fraud Tagged \xe2\x80\x9cNigeria\xe2\x80\x9d Oil &amp; Gas.- LNC \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/qmAtR6e4FR',following33
user8,b'UNSPOKEN ASPECTS OF THE FRAUD TAGGED \xe2\x80\x9cNIGERIA\xe2\x80\x9d OIL &amp; GAS.- LNC\nhttps://t.co/CyH5kNUd9C https://t.co/5pNBzdKfjn',following33
user8,"b'I Threw Away My American Green Card As Promised, I Have Relocated To Nigeria.- Wole Soyinka https://t.co/fdjUqkwDnd'",following33
user8,"b'I Threw Away My American Green Card As Promised, I Have Relocated To Nigeria.- Wole Soyinka https://t.co/Hbv7795GPX'",following33
user8,"b'RT @EmekaGift: Nigeria is living in a borrowed time, self determination is a universal law #FreeBiafra #FreeNnamdiKanu #StopBiafrakillings\xe2\x80\xa6'",following33
user8,"b""RT @EmekaGift: In todays #NnamdiKanu's court case in federal high court Abuja. Fearless #Biafrans in strong solidarity with their great lea\xe2\x80\xa6""",following33
user8,"b'RT @EmekaGift: Today #NnamdiKanu and 3 other Biafrans were denied bail. Nothing will stop us from getting #Biafra, Our minds has been made\xe2\x80\xa6'",following33
user8,"b'I THREW AWAY MY AMERICAN GREEN CARD AS PROMISED, I HAVE RELOCATED TO NIGERIA.- WOLE SOYINKA\nhttps://t.co/Jx3p4EV7tJ https://t.co/Kt5z30UKK1'",following33
user8,"b'Breaking: Justice Binta Nyako Acting On Buhari\xe2\x80\x99s Order Denies Nnamdi Kanu, Others Bail. \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/HWj8ynVPdL'",following33
user8,"b'Breaking: Justice Binta Nyako Acting On Buhari\xe2\x80\x99s Order Denies Nnamdi Kanu, Others Bail. \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/ziqiuBlUdz'",following33
user8,"b'Breaking: Justice Binta Nyako Acting On Buhari\xe2\x80\x99s Order Denies Nnamdi Kanu, Others Bail. https://t.co/NTB3K6FUVT'",following33
user8,"b'Breaking: Justice Binta Nyako Acting On Buhari\xe2\x80\x99s Order Denies Nnamdi Kanu, Others Bail. \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/qLT8wNwmfg'",following33
user8,"b'BREAKING: JUSTICE BINTA NYAKO ACTING ON BUHARI\xe2\x80\x99S ORDER DENIES NNAMDI KANU, OTHERS BAIL.\nhttps://t.co/lXEjrXV4FL https://t.co/xb2pMaAo9d'",following33
user8,b'Biafrans are fearless before their enemies https://t.co/VTDBYrfynu',following33
user8,b'RT @EmekaGift: #Biafrans lives are in grave danger @Mbuhari is a threat to world peace #FreeNnamdiKanu #FreeBiafra',following33
user8,"b'RT @EmekaGift: Every of your tweets / retweets counts,never give up,until we get #Biafra, we shall be a torn in the conscience of internati\xe2\x80\xa6'",following33
user8,"b'Nnamdi Kanu Rise To Prominence Is Not Ordinary But Prophetic, No Man Can Destroyed Him.- FFK https://t.co/1I9RFl3Iw0'",following33
user8,"b'Nnamdi Kanu Rise To Prominence Is Not Ordinary But Prophetic, No Man Can Destroyed Him.- FFK https://t.co/AeaWUSTyq8'",following33
user8,"b'Nnamdi Kanu Rise To Prominence Is Not Ordinary But Prophetic, No Man Can Destroyed Him.- FFK\nhttps://t.co/1TKXgWUbMx https://t.co/p2UlP25bav'",following33
user8,"b'History: The Black Man Is The Symbol Of Poverty, Mental Inferiority &amp; Laziness.- P.W Botha \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/QjlFD0fnVy'",following33
user8,"b'History: The Black Man Is The Symbol Of Poverty, Mental Inferiority &amp; Laziness.- P.W Botha \xe2\x80\x93 https://t.co/nsAvKFcaoS https://t.co/KpkrzFAJ0l'",following33
user8,"b'HISTORY: THE BLACK MAN IS THE SYMBOL OF POVERTY, MENTAL INFERIORITY &amp; LAZINESS.- P.W BOTHA\nhttps://t.co/n2wRCv9ddv https://t.co/aM738CJ5C4'",following33
user8,b'Justice Binta Nyako Set December 1st For Ruling On Nnamdi Kanu\xe2\x80\x99s Bail Application https://t.co/GQ1F4BcsBd',following33
user8,b'Justice Binta Nyako Set December 1st For Ruling On Nnamdi Kanu\xe2\x80\x99s Bail Application https://t.co/S1jM8F9syE',following33
user8,b'JUSTICE BINTA NYAKO SET DECEMBER 1ST FOR RULING ON NNAMDI KANU\xe2\x80\x99S BAIL APPLICATION\nhttps://t.co/Afe2wX3OoO https://t.co/NNZSwwfMW0',following33
user8,"b'Nnamdi Kanu Is The Most Courageous, Powerful And Credible Igbo leader In Nigeria Today.- FFK https://t.co/ieNY1T1Dwq'",following33
user8,"b'Nnamdi Kanu Is The Most Courageous, Powerful And Credible Igbo leader In Nigeria Today.- FFK https://t.co/4ZsuOCjbsv'",following33
user8,"b'NNAMDI KANU IS THE MOST COURAGEOUS, POWERFUL AND CREDIBLE IGBO LEADER IN NIGERIA TODAY.- Femi-Kayode\xe2\x80\xa6 https://t.co/cJlHbbBzd8'",following33
user8,b'RT @EmekaGift: #USMNT you must find out why #BuhariMustGo is trending in Nigeria . Self determination is a universal right. #FreeNnamdiKanu\xe2\x80\xa6',following33
user8,"b'RT @EmekaGift: Shiite Muslims protesters mascaraed in Nigeria, #IPOB protesters slaughtered. Find out why #BuhariMustGo is trending in Nige\xe2\x80\xa6'",following33
user8,b'RT @EmekaGift: Blood of innocent people is flowing in Nigeria... Find out why #BuhariMustGo is trending in Nigeria Self determination is a\xe2\x80\xa6',following33
user8,"b""RT @thebiafratimes: THE 'LETTER BOMB' FROM THE PRISONER OF CONSCIENCE https://t.co/hQq1Jmblxx https://t.co/FplV4PFurX""",following33
user8,b'RT @EmekaGift: Find out why #BuhariMustGo is trending in Nigeria. Self determination is a universal right. #FreeNnamdiKanu #FreeBiafra http\xe2\x80\xa6',following33
user8,"b""RT @OrientalTimes: BIAFRA: Fear Overwhelms Aso Rock As IPOB's CoC Grants Interview To America's Powerful Media House https://t.co/2iATKuLJd\xe2\x80\xa6""",following33
user8,b'RT @EmekaGift: #Africa #America #Biafra IPOB: BIAFRANS ARE REPUBLICANS IN NATURE https://t.co/t1oVmPY91t https://t.co/kpx5d0UyE1',following33
user8,b'RT @Isaiahuba: THE MOMENT @MBuhari GAVE @JohnKerry $500 MILLIONS 2 FUND #HillaryClinton FAILED ELECTION #Biafra @Amaka_Ekwo #Africa https:/\xe2\x80\xa6',following33
user8,b'\xe2\x80\x9cNigeria Is In Captivity Like That Of Assyria And Babylon Under Buhari\xe2\x80\x9d.- Archbishop Chukwuma https://t.co/LQsrzHsBEX',following33
user8,b'\xe2\x80\x9cNigeria Is In Captivity Like That Of Assyria And Babylon Under Buhari\xe2\x80\x9d.- Archbishop Chukwuma https://t.co/SYYQoRf6LU',following33
user8,b'\xe2\x80\x9cNIGERIA IS IN CAPTIVITY LIKE THAT OF ASSYRIA AND BABYLON UNDER BUHARI\xe2\x80\x9d.- ARCHBISHOP CHUKWUMA\xe2\x80\xa6 https://t.co/KjycmiwgGz',following33
user8,b'The Fearless Man Of Oduduwa Land Regained Freedom From Buhari\xe2\x80\x99s Other-Room https://t.co/7DIRrYl04h',following33
user8,b'The Fearless Man Of Oduduwa Land Regained Freedom From Buhari\xe2\x80\x99s Other-Room https://t.co/P4GIW3hRfL',following33
user8,b'THE FEARLESS MAN OF ODUDUWA LAND REGAINED FREEDOM FROM BUHARI\xe2\x80\x99S OTHER-ROOM\nhttps://t.co/TOP4OQCT3e https://t.co/CQKryJYuVT',following33
user8,b'RT @SJFindlay: Comic depicts doomsday Naira mood in Nigeria https://t.co/tmez8ZJM7H',following33
user8,b'Buhari\xe2\x80\x99s Bad Decisions Caused The Recent Deaths Of My Men In The Hands Of Boko Haram.- Gen. Burutai https://t.co/mO7RhQyCbU',following33
user8,b'Buhari\xe2\x80\x99s Bad Decisions Caused The Recent Deaths Of My Men In The Hands Of Boko Haram.- Gen. Burutai https://t.co/ktREK7sjw6',following33
user8,b'BUHARI\xe2\x80\x99S BAD DECISIONS CAUSED THE RECENT DEATHS OF MY MEN IN THE HANDS OF BOKO HARAM.- GEN. BURUTAI\xe2\x80\xa6 https://t.co/rXeH6Birvl',following33
user8,b'Boko Haram Used The $50 Million Ransom Giving To Them By Buhari To Buy Dangerous Weapons.- Military https://t.co/uaIimNTrBh',following33
user8,b'Boko Haram Used The $50 Million Ransom Giving To Them By Buhari To Buy Dangerous Weapons.- Military https://t.co/pagK6nRcqz',following33
user8,b'BOKO HARAM USED THE $50 MILLION RANSOM GIVING TO THEM BY BUHARI TO BUY DANGEROUS WEAPONS.- MILITARY\xe2\x80\xa6 https://t.co/LPGxXaPlSe',following33
user8,b'When The Cattle Thief Announces The Arrival Of The Shepherd\xe2\x80\x99s Dog As A Wolf.- Donald Ekpo \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/A10cFrWv9O',following33
user8,b'When The Cattle Thief Announces The Arrival Of The Shepherd\xe2\x80\x99s Dog As A Wolf.- Donald Ekpo \xe2\x80\x93 https://t.co/nsAvKFtLNs https://t.co/N7NtvSLXh3',following33
user8,b'When The Cattle Thief Announces The Arrival Of The Shepherd\xe2\x80\x99s Dog As A Wolf.- Donald Ekpo https://t.co/6kvrHtclx8',following33
user8,b'WHEN THE CATTLE THIEF ANNOUNCES THE ARRIVAL OF THE SHEPHERD\xe2\x80\x99S DOG AS A WOLF.- DONALD EKPO\nhttps://t.co/DPX6kOiHJj https://t.co/imsvurY5uJ',following33
user8,b'Donald Trump Will Be Monitoring The Human Rights Abuses Of President Buhari.- Fayose https://t.co/x7bnb0aV4M',following33
user8,b'Donald Trump Will Be Monitoring The Human Rights Abuses Of President Buhari.- Fayose https://t.co/e9JbBpXc0U',following33
user8,b'DONALD TRUMP WILL BE MONITORING THE HUMAN RIGHTS ABUSES OF PRESIDENT BUHARI.- FAYOSE\nhttps://t.co/RG7dOopv2P https://t.co/znInMSSugl',following33
user8,b'Trump\xe2\x80\x99s \xe2\x80\x9cBunker Mentality\xe2\x80\x9d Could See The U.S. Withdraw Support For Buhari.- Wole Soyinka https://t.co/1F8XnlGTk8',following33
user8,b'Trump\xe2\x80\x99s \xe2\x80\x9cBunker Mentality\xe2\x80\x9d Could See The U.S. Withdraw Support For Buhari.- Wole Soyinka https://t.co/vkM8DSrwNd',following33
user8,b'TRUMP\xe2\x80\x99S \xe2\x80\x9cBUNKER MENTALITY\xe2\x80\x9d COULD SEE THE U.S. WITHDRAW SUPPORT FOR BUHARI.- WOLE SOYINKA\nhttps://t.co/aYqWs3pxuY https://t.co/UlsINY4FSE',following33
user8,b'Nnamdi Kanu Send A Congratulatory Message To The United State President-Elect Donald Trump https://t.co/C9DilicYPy',following33
user8,b'Nnamdi Kanu Send A Congratulatory Message To The United State President-Elect Donald Trump https://t.co/9jRsJ4nSae',following33
user8,b'NNAMDI KANU SEND A CONGRATULATORY MESSAGE TO THE UNITED STATE PRESIDENT-ELECT DONALD TRUMP\nhttps://t.co/YyxeNNiVPX https://t.co/EkD8rNeLHO',following33
user8,b'The Return Of World Police &amp; A Red Card To Antagonists Of International Peace &amp; Security.- Intersociety https://t.co/AnM5qfNVkU',following33
user8,b'The Return Of World Police &amp; A Red Card To Antagonists Of International Peace &amp; Security.- Intersociety https://t.co/Pq9CupoV1n',following33
user8,b'The Return Of World Police &amp; A Red Card To Antagonists Of International Peace &amp; Security.- Intersociety https://t.co/GSdNvVXd3z',following33
user8,b'THE RETURN OF WORLD POLICE &amp; A RED CARD TO ANTAGONISTS OF INTERNATIONAL PEACE &amp; SECURITY.- INTERSOCIETY\xe2\x80\xa6 https://t.co/i9vuYJnTyp',following33
user8,"b'Hillary Clinton\xe2\x80\x99s Intention To Edit The Bible, Cost Her The Presidency.- Doyin Okupe https://t.co/sddHcDqoWZ'",following33
user8,"b'Hillary Clinton\xe2\x80\x99s Intention To Edit The Bible, Cost Her The Presidency.- Doyin Okupe https://t.co/kH5kq73gCN'",following33
user8,"b'HILLARY CLINTON\xe2\x80\x99S INTENTION TO EDIT THE BIBLE, COST HER THE PRESIDENCY.- DOYIN OKUPE\nhttps://t.co/5VQK6tHctX https://t.co/p0cMt0IVxK'",following33
user8,"b'Good morning all, wake up and cerebate with Donald Trump as the new president of United States of America.'",following33
user8,b'Full Details Of Proceedings At ECOWAS Court On Nnamdi Kanu\xe2\x80\x99s Human Rights Violation Case. https://t.co/u9dqONlMK2',following33
user8,b'Full Details Of Proceedings At ECOWAS Court On Nnamdi Kanu\xe2\x80\x99s Human Rights Violation Case. https://t.co/EpOZAlc9xD',following33
user8,b'FULL DETAILS OF PROCEEDINGS AT ECOWAS COURT ON NNAMDI KANU\xe2\x80\x99S HUMAN RIGHTS VIOLATION CASE\nhttps://t.co/nBWX1Gh20s https://t.co/YH8Eingqt6',following33
user8,b'Full Details Of Court Proceeding Before Justice Binta Nyako On Nnamdi Kanu\xe2\x80\x99s Case. https://t.co/TUBxEH8Iht',following33
user8,b'Full Details Of Court Proceeding Before Justice Binta Nyako On Nnamdi Kanu\xe2\x80\x99s Case. https://t.co/ZL4rmMW23V',following33
user8,b'FULL DETAILS OF COURT PROCEEDING BEFORE JUSTICE BINTA NYAKO ON NNAMDI KANU\xe2\x80\x99S CASE.\nhttps://t.co/4rofrW7YoG https://t.co/WHeAJEIalE',following33
user8,"b'IPOB: ECOWAS Court update: \xe2\x80\x9cThis Is Not The Rule Of Law\xe2\x80\x9d, Presiding Judge Blast FG\xe2\x80\x99s Legal Team https://t.co/3yUMlIA3k7'",following33
user8,"b'IPOB: ECOWAS Court update: \xe2\x80\x9cThis Is Not The Rule Of Law\xe2\x80\x9d, Presiding Judge Blast FG\xe2\x80\x99s Legal Team https://t.co/xxsxIEaUEQ'",following33
user8,"b'IPOB: ECOWAS COURT UPDATE: \xe2\x80\x9cTHIS IS NOT THE RULE OF LAW\xe2\x80\x9d, PRESIDING JUDGE BLAST FG\xe2\x80\x99S LEGAL TEAM\xe2\x80\xa6 https://t.co/lz4w7uxSna'",following33
user8,"b'Update: Nnamdi Kanu And Co-Defendant\xe2\x80\x99s Bail Application, Court Set November 17th For Ruling. https://t.co/KgEMpo2hxU'",following33
user8,"b'Update: Nnamdi Kanu And Co-Defendant\xe2\x80\x99s Bail Application, Court Set November 17th For Ruling. https://t.co/QoO5T9gYfz'",following33
