user,tweets
user10,b'@chfortrump @kwein0309 @NYCMayor In the old days these punks would of gotten a night stick across their faces.'
user10,"b""@FoxNews @2018MAGAMidTrmT @christocarbone I believe it's time for gov over site for @facebook @Google @Twitter it's\xe2\x80\xa6 https://t.co/5I0pz6jc7G"""
user10,b'@philadper2014 And the same rino mutt @TGowdySC who let crooked Hillary walk after Benghazi is now siding with McCa\xe2\x80\xa6 https://t.co/y2rprlYDzH'
user10,b'RT @ArmyVeteran11: Attention all #Austin TX residents and Package handlers do yourself a favor and purchase a flak vest &amp; A kevlar helmet a\xe2\x80\xa6'
user10,b'@Q_101_X @Tia6sc Trust me @TheRevAl will be judged when he finally dies and this racist fake Rev will never see hea\xe2\x80\xa6 https://t.co/MIrqZNaBrX'
user10,b'Attention all #Austin TX residents and Package handlers do yourself a favor and purchase a flak vest &amp; A kevlar hel\xe2\x80\xa6 https://t.co/sUkpFtfTEZ'
user10,b'@true_pundit @JamesS020770 Like sheep to their own slaughters great Job DeBlasio! What a moron!'
user10,b'@dbongino @pedsscrub No wonder Rosanne kicked his snowflake butt to the curb'
user10,b'@thebradfordfile @MrEdTrain @JimCarrey @KamVTV @steph93065 @ChristieC733 @Fuctupmind @writemombritt @LeahR77\xe2\x80\xa6 https://t.co/R3e0hyEO4T'
user10,"b'@eavesdropann @FoxNews It is getting to the point that UPS, Fed Ex employees and us every day citizens are going to\xe2\x80\xa6 https://t.co/UftMXoqgmO'"
user10,b'@TrumpsBlonde @FoxNews This is nuts! what the hell are we in Iraq? They really need to find this bomber and I belie\xe2\x80\xa6 https://t.co/Z0wqTkYWGD'
user10,"b""@AnnCoulter @superyayadize Let's really punish this mutt McCabe and take him off his good Gov healthcare and put hi\xe2\x80\xa6 https://t.co/G8ysPqkenU"""
user10,"b""@Ohmaar1 @blanken01 @mike_Zollo @JeffFlake You ain't lying, even Kaisch, you the the supposed anointed one at the 2\xe2\x80\xa6 https://t.co/8rRWDtEkF5"""
user10,b'@SenateMajLdr Please save your pathetic propaganda because you like Ryan are ready to sign a new omnibus spending p\xe2\x80\xa6 https://t.co/x6ijH3q0Aq'
user10,"b'RT @ArmyVeteran11: Here we go again, first this fake republican @PRyan gave Obama everything he wanted in an omnibus spending bill and now\xe2\x80\xa6'"
user10,"b""@Ronp42 @TGowdySC in his current investigation is being slowed walked and for what reason's? It is now a race again\xe2\x80\xa6 https://t.co/UrTzWSBn6U"""
user10,"b""RT @ArmyVeteran11: @bocavista2016 @realDonaldTrump I believe it's time for @POTUS @realDonaldTrump to pardon @GenFlynn since he committed n\xe2\x80\xa6"""
user10,"b""@bocavista2016 @realDonaldTrump I believe it's time for @POTUS @realDonaldTrump to pardon @GenFlynn since he commit\xe2\x80\xa6 https://t.co/1kgDaogio2"""
user10,"b'Here we go again, first this fake republican @PRyan gave Obama everything he wanted in an omnibus spending bill and\xe2\x80\xa6 https://t.co/xvqoZtzaGm'"
user10,"b""RT @ArmyVeteran11: @mike_Zollo Ignorant @JeffFlake couldn't even get enough support with his own constitutes what makes you think this clow\xe2\x80\xa6"""
user10,"b""@mike_Zollo Ignorant @JeffFlake couldn't even get enough support with his own constitutes what makes you think this\xe2\x80\xa6 https://t.co/ydk4PjT31D"""
user10,"b""RT @ArmyVeteran11: What's up with these three @JeffFlake @LindseyGrahamSC @TGowdySC They are more concerned about the criminal McCabe's bes\xe2\x80\xa6"""
user10,b'@Pink_About_it It was an attempted Coup against the American people. Just wait till all the facts are revealed this\xe2\x80\xa6 https://t.co/jGkh1RY6JW'
user10,"b""What's up with these three @JeffFlake @LindseyGrahamSC @TGowdySC They are more concerned about the criminal McCabe'\xe2\x80\xa6 https://t.co/TLmty67urB"""
user10,b'@Fuctupmind Good morning Mike'
user10,b'@davis1988will @KatTheHammer1 @DebbieAAldrich @DonnaWR8 @TrumpGirlStrong @deneenborelli @tomborelli @michellemalkin\xe2\x80\xa6 https://t.co/E5ruR6VLUa'
user10,b'RT @ArmyVeteran11: Take a good look at this bunch they will go down in history as the criminal clan who attempted a coup against America. E\xe2\x80\xa6'
user10,b'Take a good look at this bunch they will go down in history as the criminal clan who attempted a coup against Ameri\xe2\x80\xa6 https://t.co/bypLF3jlxy'
user10,"b'RT @ArmyVeteran11: @SouthernBeeler @WhiteHouse @CNN Very well said, This scandal will go down in the history books as the biggest ever in A\xe2\x80\xa6'"
user10,"b""@sledfast597 @CocoThePatriot @POTUS44 @Comey @JohnBrennan @SamanthaJPower Don't worry there will be many nooses awa\xe2\x80\xa6 https://t.co/3JhQp8O8Jy"""
user10,"b""@ChrisWilson379 @DarLovesAmerica @SamanthaJPower They both spied on innocent american's Powers did one a day in her\xe2\x80\xa6 https://t.co/HHm8Ku90NU"""
user10,"b'@SouthernBeeler @WhiteHouse @CNN Very well said, This scandal will go down in the history books as the biggest ever\xe2\x80\xa6 https://t.co/8ph8UgZug0'"
user10,b'RT @SouthernBeeler: These idiots remember the years of Americans ignorance of @WhiteHouse saboteurs &amp; the cover ups made believable by @CNN\xe2\x80\xa6'
user10,b'@SamanthaJPower Why is that you spying criminal? Brennan is a washed up lying dirty Muslim that will be criminally\xe2\x80\xa6 https://t.co/DZct0BxeuO'
user10,"b""RT @ArmyVeteran11: Don't fret @brhodes because you too will face criminal charges &amp; be indited for your role in  @HillaryClinton crime spre\xe2\x80\xa6"""
user10,"b""RT @ArmyVeteran11: Is that Dried upped @SamanthaJPower who abused her position by unmasking American's while spying on them outside her jur\xe2\x80\xa6"""
user10,"b""Don't fret @brhodes because you too will face criminal charges &amp; be indited for your role in  @HillaryClinton crime\xe2\x80\xa6 https://t.co/XiL9tvQC5u"""
user10,"b""Is that Dried upped @SamanthaJPower who abused her position by unmasking American's while spying on them outside he\xe2\x80\xa6 https://t.co/KdZH8Wo2xw"""
user10,b'@yankifarber @troyawalters Maybe he will visit the Palestinians soon and then we can drop a missile on him..End of Farrakhan END OF STORY!'
user10,"b'RT @RepStevenSmith: An Islamist, a Communist, and a traitor walk into a bar....\n\nBartender says, ""What can I get you, Mr. Brennan?"" #FiredM\xe2\x80\xa6'"
user10,"b""RT @ArmyVeteran11: @seanhannity @MAGA4TRUMP2020 Hey @Comey heed this advice whatever you say or write (You're book) can &amp; will be used agai\xe2\x80\xa6"""
user10,"b""@seanhannity @MAGA4TRUMP2020 Hey @Comey heed this advice whatever you say or write (You're book) can &amp; will be used\xe2\x80\xa6 https://t.co/Y3dbsWcOgQ"""
user10,b'RT @ArmyVeteran11: We are going to need more rope people because all of @POTUS44 administration is now on either suicide watch or just mont\xe2\x80\xa6'
user10,b'RT @ArmyVeteran11: The greatest service to the American people is when Fake news @CBS @NBC @ABC @CNN @MSNBC @NYT @washingtonpost and many o\xe2\x80\xa6'
user10,b'The greatest service to the American people is when Fake news @CBS @NBC @ABC @CNN @MSNBC @NYT @washingtonpost and m\xe2\x80\xa6 https://t.co/fBXERMoDEk'
user10,b'RT @thebradfordfile: Happy #StPatricksDay Hillary!\nYou look off since DOJ fired McCabe. https://t.co/3cSZp5kiuG'
user10,"b""@brithume @AlanJakobi Hat's off to you Brit! you are a quiet man most of the time but you do come out with some fun\xe2\x80\xa6 https://t.co/RDzXGFtzNH"""
user10,b'RT @ArmyVeteran11: @DougSides @BobMacAZ What do you expect from a Muslim convert like lying criminal @JohnBrennan he was spending too much\xe2\x80\xa6'
user10,b'@DougSides @BobMacAZ What do you expect from a Muslim convert like lying criminal @JohnBrennan he was spending too\xe2\x80\xa6 https://t.co/tr0QfpR34r'
user10,b'RT @President1Trump: Why are you so \xe2\x80\x98sanctimonious\xe2\x80\x99 @Comey! You\xe2\x80\x99re busted as hell!  @realDonaldTrump https://t.co/sG6PT0ZFZq'
user10,b'@larryelder OK Larry this is hysterical! LOCK HER UP! #KAG2020'
user10,b'We are going to need more rope people because all of @POTUS44 administration is now on either suicide watch or just\xe2\x80\xa6 https://t.co/PDerWeNsVr'
user10,b'@JackPosobiec Triggered or scared to death? I am going with the second one. TICK TOCK @SamanthaJPower you abused yo\xe2\x80\xa6 https://t.co/ujvbyWsCXv'
user10,"b""RT @ArmyVeteran11: @ChucksWife1973 @POTUS44 @SamanthaJPower @JohnBrennan @Comey Screw Gitmo, Let's get back to our founding fathers methods\xe2\x80\xa6"""
user10,b'@kirkmorph3811 @POTUS44 @SamanthaJPower @JohnBrennan @Comey @USAGSessions @POTUS @realDonaldTrump I agree I have re\xe2\x80\xa6 https://t.co/vvBZ0JRr44'
user10,"b""@ChucksWife1973 @POTUS44 @SamanthaJPower @JohnBrennan @Comey Screw Gitmo, Let's get back to our founding fathers me\xe2\x80\xa6 https://t.co/qOaVE7j85f"""
user10,b'@kirkmorph3811 @POTUS44 @SamanthaJPower @JohnBrennan @Comey @USAGSessions @POTUS @realDonaldTrump I am here wonderi\xe2\x80\xa6 https://t.co/DnfwDHxIJo'
user10,"b'@SiddonsDan @allen_nanci @FBI @RealAlexJones Strzok &amp; Page better be first, it blows my mind that these two are still employed at this point'"
user10,b'@kirkmorph3811 @POTUS44 @SamanthaJPower @JohnBrennan @Comey I cannot believe that we are one step closer to seeing\xe2\x80\xa6 https://t.co/3Oc6s3TSB6'
user10,b'RT @ArmyVeteran11: why are so many of @Potus44 partners in crime speaking out today @SamanthaJPower @JohnBrennan @Comey &amp; the list goes on.\xe2\x80\xa6'
user10,b'why are so many of @Potus44 partners in crime speaking out today @SamanthaJPower @JohnBrennan @Comey &amp; the list goe\xe2\x80\xa6 https://t.co/DznXZ6ScHn'
user10,"b""RT @ArmyVeteran11: @dbongino Is this the same @SamanthaJPower that abused her position by unmasking American's while spying on them outside\xe2\x80\xa6"""
user10,"b""@dbongino Is this the same @SamanthaJPower that abused her position by unmasking American's while spying on them ou\xe2\x80\xa6 https://t.co/rzyFpgn7tA"""
user10,b'@Duchessmontagu @JAntonioM4 @KAG_VA4Trump @TammyWheet @lesliedgMA_Ed @DARgirl92 @janetlorraine45 @sonoravhvets\xe2\x80\xa6 https://t.co/nI8SbXrIh6'
user10,"b""@Pasadena212 @di_plora @blanken01 @RepSwalwell @RepAdamSchiff I wonder what they are involved in? maybe it's they a\xe2\x80\xa6 https://t.co/Gns1CBLZhx"""
user10,b'@RealSaavedra @kirbykegel Honestly who cares how many or any at all porn stars Trump screwed when he was a civilian\xe2\x80\xa6 https://t.co/69rYZQWAYQ'
user10,"b'@JackPosobiec @SL1733 That or it can be another ""SO CALLED SOURCE?"" which actually means lies &amp; fake news.'"
user10,"b""@GrizzleMeister ha ha ha ha ha That's hysterical and so true! LOCK HIM UP!"""
user10,"b""RT @ArmyVeteran11: Hey @Comey before you head out on you're pathetic book tour let me give you some sound advice, Anything you say can and\xe2\x80\xa6"""
user10,"b""Hey @Comey before you head out on you're pathetic book tour let me give you some sound advice, Anything you say can\xe2\x80\xa6 https://t.co/siek67AwL2"""
user10,"b""RT @ArmyVeteran11: @realDonaldTrump @CASE103060 Let's not leave out these two criminals who have leaked classified information to the press\xe2\x80\xa6"""
user10,"b""@Lrihendry The hat is nice but it's you're beauty that makes it even nicer. Happy St Patty's day #KAG2020"""
user10,b'@Julie121765 @MaryAnnMulloy @realDonaldTrump @Comey We need a 2nd counsel so we can go after those who have already\xe2\x80\xa6 https://t.co/XYfuVfQbJs'
user10,"b""@realDonaldTrump @CASE103060 Let's not leave out these two criminals who have leaked classified information to the\xe2\x80\xa6 https://t.co/DGAWNW4pCN"""
user10,b'@TheSeaFairie @realDonaldTrump @Comey @JohnBrennan @EricHolder MERCIA! I just went to the store to buy much more po\xe2\x80\xa6 https://t.co/P6WzQhlQmn'
user10,b'RT @ArmyVeteran11: And just like that the Storm is here! @Comey @JohnBrennan @AGLynch @HillaryClinton @HumaAbedin @BarackObama Rosenstein a\xe2\x80\xa6'
user10,b'@realDonaldTrump The Storm has arrived Mr President and we thank you for clearing out the corrupt criminals within\xe2\x80\xa6 https://t.co/8Qhm1nmGF0'
user10,b'And just like that the Storm is here! @Comey @JohnBrennan @AGLynch @HillaryClinton @HumaAbedin @BarackObama Rosenst\xe2\x80\xa6 https://t.co/z4xGCrY59q'
user10,b'RT @ArmyVeteran11: The storm has arrived! McCabe is the first of many to fall in the days &amp; months ahead.. @realDonaldTrump will save Ameri\xe2\x80\xa6'
user10,b'@Valerie879310 One big vicious cycle of Liberal corruption that is poisoning our republic'
user10,b'The storm has arrived! McCabe is the first of many to fall in the days &amp; months ahead.. @realDonaldTrump will save\xe2\x80\xa6 https://t.co/HZ4PvCMxk9'
user10,b'@cheerio15 @N8VNYCD @FoxNews @GeraldoRivera That and a pack of new batteries for the remote since I use it so often LOL.'
user10,b'RT @MarkSimoneNY: Hillary immediately snaps into action: https://t.co/vMOPEQi2kK'
user10,"b""@pollsofpolitics @MegFord7 @realDonaldTrump @POTUS It appears your pathetic poll isn't working out as well as you t\xe2\x80\xa6 https://t.co/adyu8n6RDg"""
user10,"b""@JackPosobiec @Sgtbswife Come'on we are talking about really really fake news @MSNBC let's all remember Maddow's bi\xe2\x80\xa6 https://t.co/UwCoJ5qFwa"""
user10,b'This America is what we call a political partisan hack. @RepSwalwell represents everything that is wrong in Washing\xe2\x80\xa6 https://t.co/SW2fBkD9K5'
user10,"b""@wvufanagent99 @battleofever Me too, I don't mind sharing my yard with the black garden variety but when I see thos\xe2\x80\xa6 https://t.co/EhumAeviDH"""
user10,b'RT @GET4208: When the #IGREPORT is out....\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x8e\xaf\xf0\x9f\x8e\xaf @CNN @maddow @ABC @CBS \n#WarningAlert \xf0\x9f\x8e\xaf\xf0\x9f\x8e\xaf\xf0\x9f\x8e\xaf\xf0\x9f\x8e\xaf\xf0\x9f\x8e\xaf\xf0\x9f\x8e\xaf\xf0\x9f\x8e\xaf\xf0\x9f\x8e\xaf\nThe Ts\xe2\x80\xa6'
user10,"b""RT @MrEdTrain: Fifteen bucks an hour seems like the right thing at the moment. It's only a matter of time before @CNN offers me a job or @M\xe2\x80\xa6"""
user10,"b""RT @Polar_Bear_West: @DallasIrey @ArmyVeteran11 FINALLY it's about time..NEXT Mueller, Comey, Struck, Page, Hillary, Obama, Lynch, Holder a\xe2\x80\xa6"""
user10,b'@DevinNunes @RottiesDad @NRO We found three more criminals who leaked classified information to the press 1) @comey\xe2\x80\xa6 https://t.co/DuImiB7FDp'
user10,b'@dantevos95 No need just put them on fake news @CNN or @MSNBC they would fit in perfectly'
user10,"b'@FoxNews @GeraldoRivera Liberal disgrace Geraldo would say that, Want to know the truth @FoxNews every time you hav\xe2\x80\xa6 https://t.co/caTq7SA98Q'"
user10,"b""RT @Thomas1774Paine: You didn't care about timing being cruel when Border Agent Brian Terry's wife and children lost a husband and father t\xe2\x80\xa6"""
user10,b'RT @toby1942wow: THE GANG MS12. https://t.co/4uztE4nsSa'
user10,b'@wvufanagent99 @battleofever Just ask my two dogs they have many battle scares from stand offs with snakes down her\xe2\x80\xa6 https://t.co/BLQorahL3U'
user11,"b'RT @Isobella35: Many FBPE cult on here tonday, denouncing their relatives, their friends and their kids for voting Brexit.  I would be more\xe2\x80\xa6'"
user11,b'RT @MaajidNawaz: A 3 year-old was subjected to a botched genital mutilation in London. Not one successful prosecution has been brought to d\xe2\x80\xa6'
user11,"b""RT @latimeralder: Re: 'Regulatory Alignment'\n\nDo not be fooled by the mild language.\n\n'Regulatory Alignment' = Brussels Bastards make the L\xe2\x80\xa6"""
user11,"b'RT @LeaveMnsLeave: Nigel Farage has said he is going ""back on the road"" to campaign against the prime minister\'s Brexit plan https://t.co/K\xe2\x80\xa6'"
user11,b'RT @MarkACollett: Over 1800 cars have been torched in Sweden since the beginning of the January. This is what multiculturalism has done to\xe2\x80\xa6'
user11,b'RT @Northman061: @redmac10710 @StippledW When Channel 4 reported a while ago that 2/3rds of British Muslims WOULD NOT report if someone in\xe2\x80\xa6'
user11,b'RT @DVATW: Lifting the lid on #FinsburyParkMosque and how it operates\nPlease read and RT the hell out of this!\nThis is essential education\xe2\x80\xa6'
user11,b'RT @BeyondSimian: The government needs to challenge Islam for the political ideology it is. Just like we did once with communism we need to\xe2\x80\xa6'
user11,"b'RT @OrwellNGoode: ""those darn white people and their...""\n\n*activates randomizer*\n\n""grocery dividers!"" https://t.co/nAqErQE7W0'"
user11,b'RT @Talkmaster: Islam is a scourge. @nathanlean'
user11,"b'RT @BrexitTory_: John McDonnell admits that mob violence is the best of the Labour Party movement &amp; goes on to condone ""kicking the shit"" o\xe2\x80\xa6'"
user11,b'RT @6GorillionNotNf: There are far worse things than being called a Nazi. \n\nFor instance:\n\nLiberal\nProgressive\nCentrist\nMarxist\nCommunist\nR\xe2\x80\xa6'
user11,"b'RT @patcondell: Some good news for a change. Should apply to all Muslims in the West. Integrate and respect our values and customs, or piss off'"
user11,"b'RT @SoulWarrior1994: And Muslim men suggests that the shape of a young girl provokes them, and can still pretend not to think this way and\xe2\x80\xa6'"
user11,b'@Sister_Alia Islam IS the far right'
user11,"b'RT @BlizzardJoanna: @DVATW Radical Muslims could be considered to be the ""extreme right"".'"
user11,"b'RT @richardahilluk: Police, Govnt, BBC narrative - anyone who criticises Islam is far right and also a terrorist - absolutely shocking http\xe2\x80\xa6'"
user11,"b""RT @N1ckTweetz: @KreayHeffnerr @LBC @MaajidNawaz The far left are lunatics. The far right doesn't even exist in the UK. Being Anti immigrat\xe2\x80\xa6"""
user11,b'RT @AlexNieora1: @novaramedia @AyoCaesar She is a bigot and should watch @ExMuslimTV and the lives of young people that have been destroyed\xe2\x80\xa6'
user11,b'@Marc_Mewurdz Islam is far right'
user11,b'RT @Marc_Mewurdz: The \xe2\x80\x98far right\xe2\x80\x99 isn\xe2\x80\x99t the problem - Islam is - Muslims soaking up welfare and raping your children you sit there to scare\xe2\x80\xa6'
user11,b'@Newsweek ISLAM is far right'
user11,b'Utter rubbish. ISLAM is far right https://t.co/vK81Py01CP'
user11,"b'RT @jamesbayswater: More censorship from the evil cartel of social media giants like .@Facebook, @Twitter @Youtube. @instagram et al. \n\nJoi\xe2\x80\xa6'"
user11,b'RT @reggie_999: The uk right now\n\nBoris Johnson makes a simile between burkas and letterboxes\n\nP.C brigade = mass hysteria\n\nImam of Didsbur\xe2\x80\xa6'
user11,b'RT @Michael_Heaver: Compare hysteria over Boris criticism of burka to comparative radio silence over Imam \xe2\x80\x98calling for jihad\xe2\x80\x99 in mosque the\xe2\x80\xa6'
user11,b'RT @miss9afi: -What is advantage of taking memorial photos in #Niqab .\nBlack magic is needed to find herself afterward!!!\n\n-Quelle est l\xe2\x80\x99av\xe2\x80\xa6'
user11,"b'RT @SoulWarrior1994: Meanwhile, Europe accepts refugees from Third World countries who do not realize they are committing suicide!\n\nAnd tur\xe2\x80\xa6'"
user11,b'RT @sha_sxrya: the people in power in islamic countries are the biggest scams to ever exist.'
user11,"b""RT @potkazar: Germany is harbouring Islamic State torturers!\n'I met my IS captor on a German street'https://t.co/QIpGZpm7I8"""
user11,b'RT @WarPlanPurple: It seems that @BorisJohnson has won his burka argument by being eminently British. We do not have to pander to Islamic e\xe2\x80\xa6'
user11,"b'RT @miss9afi: - Pakistan is a threat to the int. community more than North Korea, because it has both, radical Islamists and the nuclear bo\xe2\x80\xa6'"
user11,"b'@HawreUzery @guardian Not as silly as misogynist homophobic, aggressive hateful Islam'"
user11,b'RT @SoulWarrior1994: Finally the true color of a Muslim is alive! https://t.co/tRwpbq9NvM'
user11,"b'RT @SoulWarrior1994: When a tragedy occurs for a woman or a religious minority in a Muslim country, people rush to cover it or show us how\xe2\x80\xa6'"
user11,"b'RT @RealitySmash: Scientists have released a picture of what they believe Muhammad, the messenger of Islam, would look like if he were aliv\xe2\x80\xa6'"
user11,"b'@IslamicTongue Only murder, hate, aggression, misogyny, homophobia and paedophilia'"
user11,b'We\xe2\x80\x99ve let in far right Islam so it\xe2\x80\x99s alteady happening. https://t.co/rlvILlRlIG'
user11,b'RT @spikedonline: \xe2\x80\x9cWhy does one awful killing by a white supremacist in Charlottesville agitate leftists more than the 450 killings by Islam\xe2\x80\xa6'
user11,b'That\xe2\x80\x99s a lot of words to say: \xe2\x80\x98\xe2\x80\x99I\xe2\x80\x99m an anti sSemitic Islamofascist authoritarian cunt\xe2\x80\x99 https://t.co/98cgllwDo9'
user11,b'RT @RajivMessage: Leftists have infiltrated like termites https://t.co/DAYH4d8oJA'
user11,"b'RT @AlexNieora1: People who have actually lived under Islamic regimes, vs grandstanding delusional brainwashed Westerners. #SaturdayMorning\xe2\x80\xa6'"
user11,"b""RT @TarekFatah: Multiculturalism in Canada. \nDon't let it spook you; you'll be accused of 'racism' and 'Islamophobia' by Antifa and the Isl\xe2\x80\xa6"""
user11,b'RT @AlertEnemy221b: The #Mothers Case\n\nThis Monday the 20th of August \n\nMothers #Against Radical Islam And #Sharia \n\nWill be #Marching from\xe2\x80\xa6'
user11,b'RT @FeistyRealist: MARIAS (Mothers Against Radical Islam And Sharia) March led by @DICS131294 on Monday August 20th 2018. Where to meet and\xe2\x80\xa6'
user11,b'RT @netanyahu: The laying of a wreath by Jeremy Corbyn on the graves of the terrorist who perpetrated the Munich massacre and his compariso\xe2\x80\xa6'
user11,"b'RT @NadineDorries: Over many years, this man has stood shoulder to shoulder with and supported the cold-blooded murdering, terrorist cause\xe2\x80\xa6'"
user11,b'@hannahrosewoods Why the fuck are racists like you blue ticked?! \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1'
user11,b'@NNNWigan @BBCNews Nigel Farage is an elected MEP. More people voted for him than any MP. You fucking idiot.'
user11,"b""RT @AMDWaters: Here it is. It took 5 years to write.  A document revealing how the Muslim Brotherhood intend to 'destroy the West by its ow\xe2\x80\xa6"""
user11,b'RT @kentuckydan: Since Patreon now seems to support Islamofascism and Jihadist Terrorism I will refuse to do business with it as long as th\xe2\x80\xa6'
user11,"b'RT @Ex_Muslims_Irl: The burqa is a symbol of Wahhabism, the most puritanical and violent branch of Sunni Islam. It is beyond sickening to s\xe2\x80\xa6'"
user11,"b""RT @windsor_360: Trudeau liberals have hit 'peak stupidity' with #Jinnah Park.\n\n#Pakistan has become one of the most intolerant places on E\xe2\x80\xa6"""
user11,"b'RT @hiraAhi: @KTHopkins We, Iranians are fighting against islamists. #IslamicRegimeMustGo. \n#IranProtests continue, support Iranians to get\xe2\x80\xa6'"
user11,b'RT @memarsadeghi: Iran: The ONLY country in the world where buying &amp; selling human organs is legal. #IslamicRegimeMustGo'
user11,b'RT @samilovesiran: Iranians have been taken hostage for 40 years by the terrorist regime of Islamic republic #\xd8\xb1\xd8\xb3\xd8\xaa\xd8\xa7\xd8\xae\xdb\x8c\xd8\xb228\xd8\xa7\xd9\x85\xd8\xb1\xd8\xaf\xd8\xa7\xd8\xaf  #IslamicRegi\xe2\x80\xa6'
user11,"b'RT @SoulWarrior1994: This is political Islam to force rapid change in order to impose Islamic dress in their words ""way of life\xe2\x80\x9d \n\nThe Islam\xe2\x80\xa6'"
user11,"b""RT @ktdenise: Someone makes a comment about wanting to enjoy footy again without political agendas and gets called a racist.\n\nI'm so sick o\xe2\x80\xa6"""
user11,"b'RT @BethFratesMD: Life is a journey + we often think we know our destination. But then, the path seems to keep changing, and our transporta\xe2\x80\xa6'"
user11,"b'RT @JaneMoneypenny: Grooming gangs: ""They operate almost exactly like terrorist networks, with all the same strategies ... are big enough t\xe2\x80\xa6'"
user11,b'RT @Imamofpeace: The terrorist Clerics of Iran have disguised themselves as a legitimate government for too long.  They are not a governmen\xe2\x80\xa6'
user11,"b'RT @chatteris18: Katie Hopkins calls to deport all Islamists, radical imams &amp; jihadists back to the Middle East https://t.co/kZXnpnpyQR'"
user11,b'RT @TelBabe: If true and the Didsbury Mosque Imam did preach hate and violence weeks before the cowardly Manchester attack on innocent young\xe2\x80\xa6'
user11,"b'RT @ArchKennedy: \xe2\x98\xaa\xef\xb8\x8fTHIS DAY IN RADICAL ISLAMIC TERRORIST HISTORY\xe2\x98\xaa\xef\xb8\x8f\n\nAug 17, 2017: Barcelona, Spain - Islamists plow into a crowd at a popul\xe2\x80\xa6'"
user11,b'RT @MorganBergoon: A teen girl used as a sex slave for ISIS bravely escaped &amp; fled to Europe. Her captor confronted her on a street in Germ\xe2\x80\xa6'
user11,b'RT @Olgachristie: @gmpolice I would have thought that video evidence of someone calling for \xe2\x80\x9carmed jihad\xe2\x80\x9d was hate speech = criminal offenc\xe2\x80\xa6'
user11,b'RT @WelshCelt: @JonathanNichol4 @cpalace68 @Kuffarme @gmpolice @cpsuk @WMPolice @metpoliceuk Yes for incitement to violence these Mosques n\xe2\x80\xa6'
user11,b'RT @JonathanNichol4: @gmpolice In how many mosques do they preach jihad like this? \n\nWesterners are not used to vicars &amp; priests lecturing\xe2\x80\xa6'
user11,b'RT @Imamofpeace: Can MasterCard please provide us with the list of Islamic Extremists and Jihadists it has banned? How many accounts belong\xe2\x80\xa6'
user11,b'RT @LoriCoutler: CIVIL WAR IS COMING: Germany now joins France as citizens from both countries flood the streets in rage against Islamic im\xe2\x80\xa6'
user11,b'RT @AMike4761: #UK - 3 year-old Needed Emergency Surgery After Botched Female Genital Mutilation Operation in Sadiq Khan\xe2\x80\x99s London!\xe2\x80\xa6'
user11,b'@UB5simon So what? Nobody in UKIP likes Henry Bolton and he\xe2\x80\x99s pro Islam. You DO realise that don\xe2\x80\x99t you?!'
user11,b'So what? Nobody in UKIP likes Henry Bolton and he is pro Islam. Whereas most rational\nsensible people in the UK opp\xe2\x80\xa6 https://t.co/1P3ocUJRY0'
user11,"b'RT @alessabocchi: Today is the feast of the martyrs of Otranto, when 813 Italians were massacred by the Ottomans for refusing to convert to\xe2\x80\xa6'"
user11,b'RT @TarekFatah: Britain is dead: Five UK Govt buildings in London are now operating under Islamic Sharia rules. Here is the @Independent re\xe2\x80\xa6'
user11,"b'@ACTBrigitte He\xe2\x80\x99s a cunt\n\nSincerely,\nA Londoner'"
user11,b'RT @PeterSweden7: Africa should be African.\nIsrael should be Jewish.\nAsia should be Asian.\n\nIs it really that controversial to say Europe s\xe2\x80\xa6'
user11,"b""RT @davidkurten: Couple cycles through ISIS territory to prove 'evil is a made-up concept'. ISIS kills them. Islamist evil is real. https:/\xe2\x80\xa6"""
user11,"b'RT @GerardBattenMEP: Who funds this Mosque? Is it Saudi Arabia, Pakistan etc? Countries that export their extremist beliefs to us. UKIP wou\xe2\x80\xa6'"
user11,b'RT @madhukishwar: And yet they complain people are phobic about Islam! https://t.co/AWoTDTHSLc'
