user,tweets
user9,b'IS NIGERIA REDEEMABLE? https://t.co/CurCF43rlh'
user9,"b'#Biafra: #IPOB Press Release May 16, 2018\n#Ohanaeze with Nnia Nwodo #StopBiafraOppressions\n#SelfDetermination is a\xe2\x80\xa6 https://t.co/BANI6LmJ5H'"
user9,b'IPOB clears ground on Ohaneze Summit: \xe2\x80\x9cWhat we IPOB are against are the murderers in Ohaneze Ndigbo trying to use t\xe2\x80\xa6 https://t.co/9Sm8MYnC2L'
user9,b'Ohanaeze Plans Another Violent Massacre of Biafrans with Nigerian government come May 21 https://t.co/Crl3UkonEy https://t.co/BjifxN7SFb'
user9,b'BIAFRA: BIAFRA HEROES AND HEROINES https://t.co/zsxkAVvt76 https://t.co/jSEjosEdBs'
user9,"b""Biafra: An Outreach: Biafrans Let's Get It Together https://t.co/anszW9GwmR https://t.co/MYkeIPRkTf"""
user9,b'Biafra: Prison Officials Are Planning To Assassinate IPOB Members Held In Jail \xe2\x80\x93 Says Bar. Ifeanyi Ejiofor\xe2\x80\xa6 https://t.co/tCNOBKwRPr'
user9,b'Biafra: IPOB Udi Local Government Inaugurates Another New Zone In Obinagu Affa Community https://t.co/zPnFlEVKpL https://t.co/fGaAJ1VWF6'
user9,"b'Biafra: No restructuring summit in Awka - IPOB tells Nwodo, IPOB PRESS RELEASE https://t.co/uYyqNYJHpX https://t.co/PWWUSmIPcO'"
user9,b'A call for Biafra to move administrative headquarters (future embassy) to Jerusalem https://t.co/WyAmy2JSIh https://t.co/fadR4PgMd8'
user9,b'IPOB takes a firm stand against Nigeria\xe2\x80\x99s abduction of Judaism worshipers who were celebrating the transfer of USA\xe2\x80\xa6 https://t.co/GBMNHT0WaG'
user9,b'IPOB vow to picket Ekwueme Square against Nnia Nwodo and his Ohanaeze planned Restructuring Summit in Awka Anambra\xe2\x80\xa6 https://t.co/UZCOGNv73O'
user9,"b'Will Buhari deceive USA and Israel? After Killing Jewish believers in Africa, will he convince USA and Israel of su\xe2\x80\xa6 https://t.co/6vCrPnTP9S'"
user9,b'BIAFRA: IPOB Udenu LGA Officially Commenced On The Activities For 30th May Sit-At-Home Exercise\xe2\x80\xa6 https://t.co/CjnyRxY9h7'
user9,b'Buhari/Nigeria shoot to kill Biafrans for celebrating USA Embassy-opening in Jerusalem https://t.co/SrDKzcosUo https://t.co/F6eqvaciUh'
user9,"b'Outrageous!\n\nThe #Jihadist ruler of #Nigeria ignores President Trump\xe2\x80\x99s warning to stop killing Christians, rather\xe2\x80\xa6 https://t.co/992ETk3zAv'"
user9,b'IPOB: AN ATTACK ON JEWISH BRETHREN AT ISIAMA AFARA UKWU IBEKU UMUAHIA IS AN ATTACK ON BIAFRANS\xe2\x80\xa6 https://t.co/RoVyT64B4o'
user9,b'REMEMBER 30TH MAY 2018 TO SIT-AT-HOME IN HONOR OF OUR FALLEN HEROES AND HEROINES https://t.co/9Dsihs0OHZ https://t.co/gO6fvb1DHy'
user9,b'Umuchiukwu Writers Interviews IPOB Gallant Women And Others (Photo Report) https://t.co/WRnodjmTWs https://t.co/ZlcZqKRPCn'
user9,b'BIAFRA: HOW 30TH OF MAY SIT AT-HOME MAY GIVE US BIAFRA https://t.co/sexc45Geav https://t.co/m41GI73vJN'
user9,b'Biafra: Analyzing The Rape Of Justice By Biased Binta Nyako https://t.co/AaYd1DN08B https://t.co/03xKTZY3Q8'
user9,"b'BIAFRA: BREAKING NEWS.. World Exclusive ,Jubril on the run, IPOB vindicated https://t.co/I9hpGUSSL4 https://t.co/LdtLISGrss'"
user9,b'UKNC-O HISTORY LESSON: BIAFRA THE CASE FOR INDEPENDENCE - PART 7 https://t.co/xU99aYwWlg https://t.co/vR3vBB0kX0'
user9,b'BIAFRA: MOBILIZATION TEAM RECORD GREAT SUCCESS IN OGONI LAND https://t.co/5WUGjyNpzF https://t.co/6tsiHb1mTO'
user9,"b'BIAFRA: TO WHOM IT MAY CONCERN, THERE IS INFLUX OF BOKOcHARAM /FULANI HERDSMEN INTO BIAFRA LAND\xe2\x80\xa6 https://t.co/ny7ItuPKCv'"
user9,"b""IPOB horrified over recent killings, questions Buhari's continued silence https://t.co/fSYb7LCFW3 https://t.co/OHc6BzOsXE"""
user9,b'UKNC-O HISTORY LESSON: BIAFRA THE CASE FOR INDEPENDENCE - PART 6 https://t.co/gM2pUNYSck https://t.co/41ToeZzURE'
user9,b'Biafra Heroes Day loading; Nigerians gloomy and fearful https://t.co/JJMqX2E5D5 https://t.co/kDbFG9WRKv'
user9,"b'BIAFRA: FAREWELL OSITA MGBOROGWU ONUOHA, WE MUST REMEMBER https://t.co/mjPQrAkNCZ https://t.co/KvWowEau3Y'"
user9,b'BIAFRA: JET FIGHTERS POSITIONED TO CONTINUE THE ANNIHILATION OF BIAFRANS https://t.co/mgevJuGLlo https://t.co/euq4T3jyoS'
user9,b'Shiite Muslims: Another endangered group being decimated by Buhari in Nigeria https://t.co/QkLhjHn3IM https://t.co/sgcyfBQKqE'
user9,b'https://t.co/MDI5VT59aS https://t.co/G2mViaWogB'
user9,b'UKNC-O HISTORY LESSON: BIAFRA THE CASE FOR INDEPENDENCE - PART 5 https://t.co/I2XP61PS1V https://t.co/ETxOvWSZXP'
user9,b'BIAFRA: THE BASTARDIZE NIGERIA JUDICIARY UNDER MUHAMMADU BUHARI https://t.co/C920hIKZhU https://t.co/jKSxVMIuBs'
user9,b'BIAFRA: 30TH MAY BIAFRANS ALL OVER THE WORLD MUST REMEMBER https://t.co/xbLramssgk https://t.co/jKarp7rERD'
user9,"b'#Biafra: #IPOB Press Release May 6, 2018 -\n\nIPOB takes legal action against Kalu Idika Kalu\n\n#StopBiafraOppressions\xe2\x80\xa6 https://t.co/4IMBasaAmR'"
user9,b'BIAFRA: REFERENDUM WILL GIVE US A WAY OUT https://t.co/Atfri06Iyv https://t.co/SxIjqHfzhz'
user9,"b'PDP is touring IPOB path, Writes United Nations https://t.co/UZ4vS5LCo2 https://t.co/xg8iKhAH3s'"
user9,b'UKNC-O HISTORY LESSON: BIAFRA THE CASE FOR INDEPENDENCE - PART 4 https://t.co/QFTZDdgq0k https://t.co/YnLh3f4d5V'
user9,b'@SaharaReporters \n@vanguardngrnews \n\n#BiafraHeroesDay2018\n\n#AlwaysRememberBiafra \n\n#NeverForgetBiafra\xe2\x80\xa6 https://t.co/rjcbmpyH6v'
user9,b'#BiafraHeroesDay2018\n\n#AlwaysRememberBiafra \n\n#NeverForgetBiafra \n\n#StopBiafraKillings\n\n#StopBiafraOppressions\xe2\x80\xa6 https://t.co/yGncp1MOFT'
user9,b'#BiafraHeroesDay2018\n\n#AlwaysRememberBiafra \n\n#NeverForgetBiafra \n\n#StopBiafraKillings\n\n#StopBiafraOppressions\xe2\x80\xa6 https://t.co/hJ4MuVnMTA'
user9,b'@realDonaldTrump do not be deceived\n\n@MBuhari is a sympathiser of Fulani #jihadists known as #FulaniHerdsmen\xe2\x80\xa6 https://t.co/12woHW0jGx'
user9,"b""@realDonaldTrump sent @MBuhari back to Nigeria empty-handed.\n\n#Jihadis #Buhari is not interested in Nigeria's econo\xe2\x80\xa6 https://t.co/4nT6D30Mbb"""
user9,b'IPOB: REMEMBER 30TH MAY 2018 TO-SIT-AT-HOME IN HONOUR OF OUR FALLEN HEROES AND HEROINES WHO PAID THE ULTIMATE PRICE\xe2\x80\xa6 https://t.co/0akauItRZK'
user9,b'UKNC-O HISTORY LESSON: BIAFRA THE CASE FOR INDEPENDENCE - PART 3 https://t.co/zCtfRrMoTp https://t.co/wdRT7rtNwG'
user9,"b'PRESIDENT TRUMP, RESCUE THE FUTURE STRONGEST U.S ALLY https://t.co/MLcFGri5AT https://t.co/n2REPxRSRa'"
user9,b'AMNESTY TO BOKO HARAM AN INJUSTICE TO HUMANITY https://t.co/9C6c9Qyyhc https://t.co/21L1Fzki3n'
user9,"b'AFRICAN UNION ""ANTI CORRUPTION CHAMPION"" AWARD https://t.co/wZuq6OSGWq https://t.co/TBMJMKvBeu'"
user9,b'UKNC-O HISTORY LESSON: BIAFRA THE CASE FOR INDEPENDENCE - PART 2 https://t.co/P7olZe8xH5 https://t.co/4r6Bd7MNCA'
user9,"b'""YOUR LEADER ATE YOUR MONEY AND RAN AWAY"", Mocked Teddy Obong. https://t.co/LPoYwFBmGQ https://t.co/Tjkg8UvGgO'"
user9,"b""BIAFRA: BUHARI'S SUMMON TO WASHINGTON DC BY PRESIDENT TRUMP. (UPDATE) ON WHAT REALLY HAPPENED\xe2\x80\xa6 https://t.co/OHQgpmbBCq"""
user9,"b'Biafra: Full Update From Umuchiukwu Writers, IPOB Washington DC Protest On 30th April (Watch Video)\xe2\x80\xa6 https://t.co/17SQC9NVvp'"
user10,b'Biafra: \xe2\x80\x98We haven\xe2\x80\x99t come to eat yam but to demand the whereabouts of our leader\xe2\x80\x99 \xe2\x80\x93 IPOB\xe2\x80\xa6 https://t.co/SeiSzS0JA7'
user10,"b""NNAMDI KANU'S WHEREABOUT: ORJI UZOR KALU TO APPEAR BEFORE THE FEDERAL HIGH COURT TO GIVE\xe2\x80\xa6 https://t.co/hFgsLXcJTD"""
user10,"b'Nnamdi Kanu: Okezie Ikpeazu is a coward, criminal and congenital liar, complicit to the\xe2\x80\xa6 https://t.co/SIImOFMvTg'"
user10,"b'Biafra: Nigeria is a killer, a company not a country \xe2\x80\x93 Umeh, Vienna\xe2\x80\x99s zonal coordinator\xe2\x80\xa6 https://t.co/9OPOZKxp1W'"
user10,"b'Nnamdi Kanu: Don\xe2\x80\x99t play politics with our father\xe2\x80\x99s whereabouts, Nnamdi Kanu\xe2\x80\x99s family\xe2\x80\xa6 https://t.co/1vvPffO3Vy'"
user10,"b""Don't play politics with our father, monarch, Kanu's family, community traditional Prime Minister, president genera\xe2\x80\xa6 https://t.co/HmqvZf3Q7l"""
user10,"b'2019 ELECTION; #IPOB DIASSOCIATE ITSELF INSIST ON #Referendum. \nTHE EMERGENCE OF @MBuhari, @atiku AS FLAG BEARERS,\xe2\x80\xa6 https://t.co/snr2FOMTcy'"
user10,b'The Euphemism Of \xe2\x80\x98One Nigeria\xe2\x80\x99: A Call For The Dismemberment Of The False Lugardian Empire\xe2\x80\xa6 https://t.co/VWczaTxXve'
user10,"b'#Biafra: The #Fulani Caliphate Have Succeeded In Replacing Their Late Hitman, Mohammad Buhari With #Atiku Abubakar\xe2\x80\xa6 https://t.co/RO1JZqqx2d'"
user10,b'Atikulated: Only shortsighted person celebrate Atiku; another sponsor of Fulani terrorists\xe2\x80\xa6 https://t.co/lGpVz0BVwc'
user10,b'\xe2\x80\x98Atikulation\xe2\x80\x99: Frustration and Desperation makes a grown-up appear stupid in thinking: By\xe2\x80\xa6 https://t.co/RW887TtjPJ'
user10,b'Kanu: A Reflection Of Kanu\xe2\x80\x99s Heroic Exploits As Political Coup And Enthronement Of Islamic\xe2\x80\xa6 https://t.co/fZSLHzYrwl'
user10,b'Editorial: Nigeria\xe2\x80\x99s Paper Independence: The Shattered Dreams Of Its Founding Fathers And\xe2\x80\xa6 https://t.co/WZ1jbBZmo8'
user10,"b'Kumuyi\xe2\x80\x99s Aso-rock visit: You lied Sir, Nigeria wasn\xe2\x80\x99t created by God: By Andy Syl | For\xe2\x80\xa6 https://t.co/KxwVEgl9xl'"
user10,"b'Amnesty Programme: Ex-militants laments neglect after surrendering, threatens to resume\xe2\x80\xa6 https://t.co/h7XWmvyyX4'"
user10,b'Watch live the ongoing #IPOB Town Hall Meeting and tomorrow will be #BiafraGenocideExhibition in Vienna Austria.\xe2\x80\xa6 https://t.co/uPPU5Olec9'
user10,"b'Nigeria is Africa\xe2\x80\x99s troubled giant, says Campbell: Published on |Biafra Times October 5\xe2\x80\xa6 https://t.co/rIhT84bkvs'"
user10,"b'The indigenous people of Biafra #IPOB,will be meeting at Vienna Austria on 5th and 6th of Oct. 2018,for\xe2\x80\xa6 https://t.co/6fidIly2fm'"
user10,"b'BREAKING: Nnamdi Kanu qualifies as \xe2\x80\x98Head of State"" -Former U.S Attorney General Bruce Fein Tells #UN\xe2\x80\xa6 https://t.co/NjsgKoaSGB'"
user10,b'Biafra: IPOB vowed to boycott elections in Eastern regions and called on the good people\xe2\x80\xa6 https://t.co/WsLPVIMwFS'
user10,b'UN visit: IPOB New Haven hails leadership over unprecedented achievement: By Ifeanyi\xe2\x80\xa6 https://t.co/9Mv0ogXjfv'
user10,b'UN\xe2\x80\x99s Battered Image And The Need For Redemption By Granting Biafra Freedom: By Eluwa\xe2\x80\xa6 https://t.co/iut8cNFKJG'
user10,b'#IPOB Press Release -\n\nOnly revolution against #FantasticallyCorrupt Nigeria will save African nations entrapped in\xe2\x80\xa6 https://t.co/Z1Y6VLqMpJ'
user10,"b""Biafra Horror: Famine at it worst, how Irish people were moved to help save lives of #Biafran they'd never met, in\xe2\x80\xa6 https://t.co/ZVHIlr5lWT"""
user10,"b'To stop the reign of anarchy, boycott every election in Nigeria - IPOB: IPOB PRESS RELEASE\xe2\x80\xa6 https://t.co/KLILOFEpMh'"
user10,"b'Voter Apathy And Boycott Of Elections, The Only Way To End Abusive Political Selection In\xe2\x80\xa6 https://t.co/XLwdkngIqR'"
user10,b'Kanu\xe2\x80\x99s whereabouts: Orji Uzor Kalu has boxed himself into a dangerous corner: By Princewill\xe2\x80\xa6 https://t.co/8RrfjODv2f'
user10,b'IPOB: NIGERIAN PVC IS AS USELESS AS NOTHING: https://t.co/1EOGGSaeEm via @YouTube'
user10,"b'Proscription of Ohanaeze, S\xe2\x80\x99East Govs, a vote of no confidence by Biafrans: By Akubumma\xe2\x80\xa6 https://t.co/6KKxLjDqD6'"
user10,"b'UN must be able to overcome and act against the blindness of its member state, especially its neutral host\xe2\x80\xa6 https://t.co/3a39qDzJTl'"
user10,"b'Atonement: IPOB Great Coal Camp celebrates success, lauds leadership, media\xe2\x80\x99s efforts: By\xe2\x80\xa6 https://t.co/TgjFoBHRk8'"
user10,"b'#Biafra: #IPOB reaffirms reasons to proscribe Ohaneze Ndi-Igbo, the gang created and controlled by the Fulani oliga\xe2\x80\xa6 https://t.co/D3tQCxoC9V'"
user10,b'We Proscribed Ohanaeze-Ndigbo for working against the interest of the masses - IPOB: IPOB\xe2\x80\xa6 https://t.co/TW6h7188Kx'
user10,"b'\xe2\x80\x98Open all ports in the Eastern region\xe2\x80\x99 \xe2\x80\x93 Group charges FG: By Chukwuemeka Chimerue, Chief\xe2\x80\xa6 https://t.co/qM5k6mg547'"
user10,"b'Sit-At-Home: Kanu\xca\xbcs lawyer mourns victims of Operation Python Dance II, wants UN, EU, Israel, Britain, others to pr\xe2\x80\xa6 https://t.co/IweidpjOWa'"
user10,"b'Swiss citizen,proud &amp; neutral @UN hosts, should know how their representatives Embassy in Nigeria are denying other\xe2\x80\xa6 https://t.co/0ZLJsnQZyM'"
user10,b'THE ROLE OF THE NIGERIAN MEDIA ON BIAFRA PROJECT: https://t.co/45ej17Nhtr via @YouTube'
user10,"b""Biafra: IPOB commend it's leadership for a successful meeting with United Nations\xe2\x80\xa6 https://t.co/WPJtukxdcz"""
user10,"b'May was a member of conservative that jailed Mandala, labeled him a terrorist. \nShe became PM and through her colon\xe2\x80\xa6 https://t.co/Gjlx9pIhAT'"
user10,"b""Nobody Is Given 'The Pillar Sit' In IPOB: By Ibeh Gift Amarachi | Published by Prince\xe2\x80\xa6 https://t.co/C1yLXKBujR"""
user10,"b'Biafra: IPOB-Austria to kick-off Biafra Genocide Exhibition Oct. 5, invites participants\xe2\x80\xa6 https://t.co/IbVuUfqcem'"
user10,"b'Breaking!\n\nFollowing the successful #SitAtHome protest on Sep. 14, 2018, the Islamist Nigerian GOV offloads\xe2\x80\xa6 https://t.co/PBga3IxA0n'"
user10,b'#IPOB drags #FantasticallyCorrupt Orji Uzo Kalu to court for using Nnamdi Kanu; #Biafra\xe2\x80\x99s leader to gain favour wit\xe2\x80\xa6 https://t.co/lLgMCbpEVH'
user10,b'Kanu\xe2\x80\x99s whereabouts: IPOB drags Orji Uzor Kalu to court over prejudicial statements: The\xe2\x80\xa6 https://t.co/hdOltqf4b0'
user10,b'Radio #Biafra Anambra is on 102.1 live and direct.\n\nKindly retweet to inform friends and followers.\n\nAll Hail Biafr\xe2\x80\xa6 https://t.co/u78UtE1Rs8'
user10,b'Biafra: Following a successful general strike; IPOB Proscribe Ohanaeze Ndigbo at el\xe2\x80\xa6 https://t.co/EcbLjfd3h5'
user10,b'IPOB: SEPTEMBER 14 IPOB GENERAL STRIKE WAS A HUGE SUCCESS https://t.co/tid4DjFotp'
user10,"b'Anti-kidnapping agency worse than SARS in Nigeria - RINCS leader, Gen. Hellfire: By\xe2\x80\xa6 https://t.co/cKOWseYw5M'"
user10,b'Unmasking the hoax behind the viral message urging Ndigbo to promote the BBC-Igbo service\xe2\x80\xa6 https://t.co/zvuiDyVXAz'
user10,b'IPOB: SEPTEMBER 14 IPOB GENERAL STRIKE WAS A HUGE SUCCESS: https://t.co/j5qHBU8uRN via @YouTube'
user10,b'For The Love Of Dogged Perseverance And Due Justice: A Protest Letter By Eluwa Chidiebere\xe2\x80\xa6 https://t.co/f4dW73FjX2'
user10,"b'""SIT-AT-HOME"" COMPLIANCE: A CONFIRMATION THAT, #IPOB WINS ENDORSEMENT AS THE AUTHENTIC REPRESENTATIVE OF THE BIAFRA\xe2\x80\xa6 https://t.co/acTDQhXEWP'"
user10,"b'Biafra: The Monsters, The Murdered And The Mourners: By Chuba Ebenezer | For Biafra Writers\xe2\x80\xa6 https://t.co/eW34Efz4Ed'"
user10,"b'#IPOB -\n\nThe total compliance of Sep.14, 2018 #SitAtHome protest proves that power has returned to the people of\xe2\x80\xa6 https://t.co/VOVdOmFVJm'"
user10,"b'Biafra ATONEMENT PRAYERS start tomorrow\nWe believe every human beings are born to be Free, denying Biafra their rig\xe2\x80\xa6 https://t.co/oZ7zUcjmoA'"
user10,b'2019: Voters Are To Be Blamed For Killings In Nigeria: By Eluwa Chidiebere Chinazu | For\xe2\x80\xa6 https://t.co/QSJulbuqpf'
user10,b'Attention!!!!! BIAFRA DAY OF ATONEMENT AND PRAYER TUESDAY SEPTEMBER 18th to 19th 2017\xe2\x80\xa6 https://t.co/RHEzIeI3n9'
user10,b'Biafra: We are the Authentic Mouthpiece of the People of Eastern Region - IPOB: IPOB PRESS\xe2\x80\xa6 https://t.co/fyECiQT5Tk'
user10,"b'Igbo Group Condemns Python Dance 3, Second Invasion Of The Home Of Mazi Israel Okwu Kanu and Demands Whereabouts Of\xe2\x80\xa6 https://t.co/OwVXOu4Tnz'"
user10,b'Biafra: Still on the Visa denial to Kanu\xe2\x80\x99s family members by Switzerland Embassy: By Andy\xe2\x80\xa6 https://t.co/JoGhqtzYiD'
user10,"b'IPOB\xe2\x80\x99s general strike, sit-at-home directives freeze economic activities in Biafraland: \xe2\x80\xa2As\xe2\x80\xa6 https://t.co/SyTgWsNaYi'"
user10,b'Nigeria\xe2\x80\x99s paranoiac fear and panic over Biafra increases by the day: Chuba Ebenezer |\xe2\x80\xa6 https://t.co/r6WF7m3dBY'
user10,"b'You striped Biafrans their dignity just to keep Nigeria one - FFK: ""You bathed in the blood\xe2\x80\xa6 https://t.co/qPfx3Ped6b'"
user10,"b'#IPOB #GeneralStrike #SitAtHome order Sept 14th 2018,recorded a huge success based on total compliance from\xe2\x80\xa6 https://t.co/mqbOEmmBsB'"
user10,b'Sit-at-home: Biafra Saboteurs fight-back IPOB\xe2\x80\x99s resolve to institutionalize \xe2\x80\x98Saboteurs\xe2\x80\xa6 https://t.co/tL2Vp3z6aQ'
user10,"b'#Biafra and #Nigeria -\nSee the news headline that sumarises #IPOB\xe2\x80\x99s #SitAtHome directive on September 14, 2018.\xe2\x80\xa6 https://t.co/jaI6ISNQ36'"
user10,b'BIAFRA DAY OF ATONEMENT AND PRAYER Tuesday SEPTEMBER 18th to 19th 2017: BIAFRA DAY OF\xe2\x80\xa6 https://t.co/C2LeErqx6I'
user10,b'Men of conscience have refused bribe and are in solidarity with truth and justice.\n\nUnbiadsed newspapers are report\xe2\x80\xa6 https://t.co/G5JcAZ35W4'
user10,"b'Sit-at-home: Kanu\xca\xbcs lawyer mourns victims of Operation Python Dance II: ...Wants UN, EU\xe2\x80\xa6 https://t.co/AmXAgvePh4'"
user10,"b'@NGRPresident @NGRSenate @NGRWailers @UNGeneva @nikkihaley @_AfricanUnion \n\nOn September 14, 2018, #IPOB recorded a\xe2\x80\xa6 https://t.co/8Sx76l6kDH'"
user10,b'8/8 - Please pray for Nigerian newspaper editors tonight.\n\n#Biafra\n\n@NGRPresident @anticorruption @channelstv\xe2\x80\xa6 https://t.co/d5rfUIUYlf'
user10,b'7/8 - We must not relent. If we stop sharing and circulating pictures and stories of the #SitAtHome enemies of trut\xe2\x80\xa6 https://t.co/YKd2UrFjMQ'
user10,"b'6/8 - Kindly visit the websites of Vanguard, Sun, Punch, Guardian, Nation, Daily Tryst, New Telegraph, Authority an\xe2\x80\xa6 https://t.co/xspB1RenPF'"
user10,"b'5/8 - Negotations are ongoing, stupendous offers are being made. Any changes could be made within the next 8 hours.\xe2\x80\xa6 https://t.co/jnf1ap3XjE'"
user10,b'4/8 - The battle field now is the news rooms from now till 11 P.M when the papers go to press. \n\n#Biafra\xe2\x80\xa6 https://t.co/sNUqnKaJMI'
user10,b'3/8 - Both Nigerian Federal and State governments are bribing the media houses to kill the truth and write that\xe2\x80\xa6 https://t.co/XvPUc4UPMk'
user10,b'2/ 8 - Both Nigerian Federal and State governments are working hard to influence the final the stories about #IPOB\xe2\x80\x99\xe2\x80\xa6 https://t.co/xKeoZM4CXX'
user10,b'1/8 - Vanguard &amp; Sun newspaper editors under heavy pressure to accept bribe from South-East governors to change hea\xe2\x80\xa6 https://t.co/uTYGGz9wtC'
user10,b'REMEMBERING THE \xe2\x80\x9cBLACK DAY\xe2\x80\x9d AT AFARA-UKWU AND THE ATTENDANT UNENDING AGONY: The Biafra\xe2\x80\xa6 https://t.co/xBnUMGcimH'
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets, highways, markets and of\xe2\x80\xa6 https://t.co/OLLHURyBGa'"
user10,"b'Biafra Sit-At-Home a success, see variety of photos The 14th: September sit at home/strike\xe2\x80\xa6 https://t.co/IGpFeN1k24'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nAfor Nsukka Enugu deserted. \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/urXe1yWj0e'"
user10,b'Exposed: Plan to bribe Biafran Protesters on evangelism by S/East Govs fail: South East\xe2\x80\xa6 https://t.co/Hc3Fl0zjXv'
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets of Yenagoa Bayelsa deser\xe2\x80\xa6 https://t.co/enR752Vtli'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.  \nStreets in Awka deserted.\xe2\x80\xa6 https://t.co/DBCCttgfqe'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.  \nStreets of Owerri deserted.\xe2\x80\xa6 https://t.co/gbFdSP9qQB'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive. \n\nEntry-Exit of Niger Bridge deserte\xe2\x80\xa6 https://t.co/mkaPZSd96K'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nPort Harcourt Road Junction deser\xe2\x80\xa6 https://t.co/sqCpRY5NDJ'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Owerri deserted \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/HqNsrzjcOz'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Onitsha deserted \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/sYNvxDdlj6'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Asaba Delta deserted\xe2\x80\xa6 https://t.co/g5PLnK8t2E'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nArira Market Aba deserted \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/j6Zoqx0MmM'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Nkpor Anambra deserted\xe2\x80\xa6 https://t.co/d9TPAeRTFt'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Umuahia deserted \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/bxNUWZfpWs'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nOgbete Main Market Enugu deserted\xe2\x80\xa6 https://t.co/ObeIA0X229'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Owerri deserted \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/duEG34C3c3'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Biafra-land deserted\xe2\x80\xa6 https://t.co/ur5NJVlZ0V'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Abakiliki deserted \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/tpYBFQhy7a'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Enugu deserted \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/OPQIDJFxDx'"
user10,"b'September 14, 2018, the people of #Biafra obeyed #IPOB\xe2\x80\x99s #SitAtHome directive.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\n\nStreets in Amike Izhia deserted\xe2\x80\xa6 https://t.co/UbXC7H1NQu'"
